,Text,NER
4561,DINGIR-a2-li-ik,PN
4562,DINGIR-a2-li2-ik,PN
4563,DINGIR-ab-ba-ni,PN
4564,DINGIR-al-su,PN
4565,DINGIR-at-kal,PN
4566,DINGIR-ba,PN
4567,DINGIR-ba-ni,PN
4568,DINGIR-ba-ni-MU,PN
4569,DINGIR-ba-ni-ir,PN
4570,DINGIR-ba-ni-ke4,PN
4571,DINGIR-ba-ni-me,PN
4572,DINGIR-ba-ni-ta,PN
4573,DINGIR-ba-ni-um,PN
4574,DINGIR-ba-ni-še3,PN
4575,DINGIR-ba.ni,PN
4576,DINGIR-bi-la-ni,PN
4577,DINGIR-bi2-la-ni,PN
4578,DINGIR-bu-za,PN
4579,DINGIR-bu3-du,PN
4580,DINGIR-da-an,PN
4581,DINGIR-da-da-mu,PN
4582,DINGIR-di-ni,PN
4583,DINGIR-dul3-a,PN
4584,DINGIR-dur2-re,PN
4585,DINGIR-e-ri-iš,PN
4586,DINGIR-e-ri2-iš,PN
4587,DINGIR-ga-ra-ad,PN
4588,DINGIR-gar3,PN
4589,DINGIR-gara2-ad,PN
4590,DINGIR-ha-am-ni,PN
4591,DINGIR-ha-li9-id,PN
4592,DINGIR-hi-ir,PN
4593,DINGIR-hi-ir-še3,PN
4594,DINGIR-i-gur8,PN
4595,DINGIR-i-te,PN
4596,DINGIR-i3-li2,PN
4597,DINGIR-i3-si,PN
4598,DINGIR-i3-ti,PN
4599,DINGIR-id-ni-ik,PN
4600,DINGIR-il-su,PN
4601,DINGIR-il-su2,PN
4602,DINGIR-il3-su,PN
4603,DINGIR-in-na-KAM,PN
4604,DINGIR-ir3-e-eb-ta,PN
4605,DINGIR-ir3-ib,PN
4606,DINGIR-ir3-ib-ta,PN
4607,DINGIR-ka3,PN
4608,DINGIR-ki-bi,PN
4609,DINGIR-ki-bi-ri,PN
4610,DINGIR-ki-bi-ri2,PN
4611,DINGIR-ki-ib-ri2,PN
4612,DINGIR-ki-in,PN
4613,DINGIR-ki-ma-at,PN
4614,DINGIR-ku-ru-ub,PN
4615,DINGIR-kuruₓ(GUR5)-ub,PN
4616,DINGIR-la-i3,PN
4617,DINGIR-li-NI,PN
4618,DINGIR-li-li2,PN
4619,DINGIR-lu-ba-ni,PN
4620,DINGIR-ma,PN
4621,DINGIR-ma-a,PN
4622,DINGIR-ma-a-a,PN
4623,DINGIR-ma-a-da,PN
4624,DINGIR-ma-a2-li2-ik,PN
4625,DINGIR-ma-dam-ša-ta,PN
4626,DINGIR-ma-gig,PN
4627,DINGIR-ma-ha-ar,PN
4628,DINGIR-ma-har-KU-BA,PN
4629,DINGIR-ma-li2-ik,PN
4630,DINGIR-ma-lik,PN
4631,DINGIR-ma-ma,PN
4632,DINGIR-ma-su,PN
4633,DINGIR-ma-su2,PN
4634,DINGIR-ma-ta,PN
4635,DINGIR-ma-ti-šu,PN
4636,DINGIR-ma-tu,PN
4637,DINGIR-ma-zi,PN
4638,DINGIR-ma-zu,PN
4639,DINGIR-mi-ti,PN
4640,DINGIR-mi-šar,PN
4641,DINGIR-mi-šu,PN
4642,DINGIR-mu-da,PN
4643,DINGIR-mu-da-dah-ra,PN
4644,DINGIR-mu-ta-bil2,PN
4645,DINGIR-mu-ta2-bil,PN
4646,DINGIR-mu-ta2-bil2,PN
4647,DINGIR-mu-ta2-bil2-ta,PN
4648,DINGIR-mu-ta2-bil3,PN
4649,DINGIR-mu-tab-bil2,PN
4650,DINGIR-mu-tap-pil2,PN
4651,DINGIR-na-da,PN
4652,DINGIR-na-ṣi-ir,PN
4653,DINGIR-na-ṣi2-ir,PN
4654,DINGIR-ni-ba-ni,PN
4655,DINGIR-pa-la-ah,PN
4656,DINGIR-pu-uš,PN
4657,DINGIR-pu3-ṣa-li2,PN
4658,DINGIR-qar-ad,PN
4659,DINGIR-qu2-ra-ad-ta,PN
4660,DINGIR-qu6-ra-ad,PN
4661,DINGIR-ra-be2,PN
4662,DINGIR-ra-bi,PN
4663,DINGIR-ra-bi2,PN
4664,DINGIR-ra-bi2-ta,PN
4665,DINGIR-ra-tum-ma,PN
4666,DINGIR-ru-la-bi,PN
4667,DINGIR-su,PN
4668,DINGIR-su-AN,PN
4669,DINGIR-su-DU10,PN
4670,DINGIR-su-ILLAT,PN
4671,DINGIR-su-KAL,PN
4672,DINGIR-su-NIR,PN
4673,DINGIR-su-SIPA,PN
4674,DINGIR-su-ba-ni,PN
4675,DINGIR-su-da-an,PN
4676,DINGIR-su-ga-an,PN
4677,DINGIR-su-i3-li2,PN
4678,DINGIR-su-ib-ni-šu,PN
4679,DINGIR-su-pa2-li-il,PN
4680,DINGIR-su-pa2-li-il2,PN
4681,DINGIR-su-ra-bi,PN
4682,DINGIR-su-ra-bi2,PN
4683,DINGIR-su-ra-bi2-ta,PN
4684,DINGIR-su-ra-bi2{ki},SN
4685,DINGIR-su-zi-uru-mu,PN
4686,DINGIR-su2-AN,PN
4687,DINGIR-su2-ba-ni,PN
4688,DINGIR-su2-ra-bi2,PN
4689,DINGIR-su2-ra-bi2-ta,PN
4690,DINGIR-ta-bi,PN
4691,DINGIR-u2-pi2,PN
4692,DINGIR-um-DINGIR-šu,PN
4693,DINGIR-um-ba-ni,PN
4694,DINGIR-ur-IGI.DU,PN
4695,DINGIR-ur-sag,PN
4696,DINGIR-zi-li2,PN
4697,DINGIR-zi-tum,PN
4698,DINGIR-zu2-me-pi2,PN
4699,DINGIR-{d}Ma-lik,PN
4700,DINGIR-ši-na-at,PN
4701,DINGIR-šu,PN
4702,DINGIR-šu-AH,PN
4703,DINGIR-šu-ILLAT,PN
4704,DINGIR-šu-ILLAT-ra,PN
4705,DINGIR-šu-KAL,PN
4706,DINGIR-šu-SIPA,PN
4707,DINGIR-šu-a,PN
4708,DINGIR-šu-ba-ni,PN
4709,DINGIR-šu-bu-la-a,PN
4710,DINGIR-šu-gu2-ra-ad,PN
4711,DINGIR-šu-il-la-at,PN
4712,DINGIR-šu-ki-in,PN
4713,DINGIR-šu-mu-da-ri2-iq,PN
4714,DINGIR-šu-mu-da-ri6-iq,PN
4715,DINGIR-šu-mu-um-da-ri2-iq,PN
4716,DINGIR-šu-nir,PN
4717,DINGIR-šu-pa-lu,PN
4718,DINGIR-šu-ra-NI,PN
4719,DINGIR-šu-ra-bi2,PN
4720,DINGIR-šu-ra-bi2-ta,PN
4721,DINGIR-šu-ra-ra-bi,PN
4722,DINGIR-šuₓ(TAG),PN
4723,DINGIR-ṣi-lu-li2,PN
4724,DINGIR.BI-ad,PN
4725,DINGIR.DINGIR-su,PN
4726,DINGIR.KAL-la,PN
4727,DINGIR.KAL-ra,PN
4728,DINGIR.KAL-ta,PN
4729,DINGIR.KAL-še3,PN
4730,DINGIR.KU4.RA-ṣi-lu-ul,PN
4731,DINGIR.URU-ib-ri2,PN
4732,DINGIR{lum}-li-NI,PN
4733,DINGIR{lu}-KAL,PN
4734,DINGIR{lu}-ba-ni,PN
4735,DINGIR{lu}-ba-ni-ta,PN
4736,DINGIR{lu}-ki-ma-at,PN
4737,DINGIR{lu}-ra-bi2,PN
4738,DIRI-tum,PN
4739,DIRI-tum-ma,PN
4740,DIŠ-a,PN
4741,DIŠ-dam,PN
4742,DIŠ-e,PN
4743,DIŠ-ga2-aš-TAR-ta,PN
4744,DIŠ-ki,PN
4745,DIŠ-sig5,PN
4746,DIŠ-ta,PN
4747,DIŠ.Aš,PN
4748,DIŠc,PN
4749,DIŠc2,PN
4750,DIŠx6,PN
4751,DU-DU-da,PN
4752,DU-a,PN
4753,DU-a-a,PN
4754,DU-a-bi,PN
4755,DU-a-me,PN
4756,DU-a-mu,PN
4757,DU-a-ni,PN
4758,DU-a-še3,PN
4759,DU-am3,PN
4760,DU-apin,PN
4761,DU-ba,PN
4762,DU-ba-ni,PN
4763,DU-bi,PN
4764,DU-bi-ba-aš,PN
4765,DU-bi-im,PN
4766,DU-bu-um-še3,PN
4767,DU-da,PN
4768,DU-dam,PN
4769,DU-de3,PN
4770,DU-e-da,PN
4771,DU-en-na,PN
4772,DU-ga-ga,PN
4773,DU-gi,PN
4774,DU-ha-kam,PN
4775,DU-i3-li2-am,PN
4776,DU-ka,PN
4777,DU-ki-in,PN
4778,DU-la,PN
4779,DU-la-he-še3,PN
4780,DU-me,PN
4781,DU-mu,PN
4782,DU-na,PN
4783,DU-nani,PN
4784,DU-ne-ne,PN
4785,DU-ni,PN
4786,DU-nina,PN
4787,DU-nu-mu,PN
4788,DU-sa6-ga,PN
4789,DU-ta,PN
4790,DU-u2-du,PN
4791,DU-u2-du-a,PN
4792,DU-u2-du-bi,PN
4793,DU-u2-du-ka,PN
4794,DU-u2-du-ta,PN
4795,DU-u2-na,PN
4796,DU-še3,PN
4797,DU.DU-a,PN
4798,DU.DU-a-a-mu,PN
4799,DU.DU-ba-še3,PN
4800,DU.DU-ka,PN
4801,DU.DU-ke4,PN
4802,DU.DU-me,PN
4803,DU.DU-mu,PN
4804,DU.DU-mu-ta,PN
4805,DU.DU-ta,PN
4806,DU.DU-še3,PN
4807,DU10-abzu,PN
4808,DU10-ba-i3-li2,PN
4809,DU10-bu-tum,PN
4810,DU10-e3-a,PN
4811,DU10-i3-li,PN
4812,DU10-i3-li2,PN
4813,DU10-i3-li2-me,PN
4814,DU10-i3-li2-ta,PN
4815,DU10-i3-lum,PN
4816,DU10-mi-li2,PN
4817,DU10-{d}En-ki,PN
4818,DU10-{d}Šul-gi,PN
4819,DU10-ša-ar,PN
4820,DU10-ša-ri,PN
4821,DU3-a-nu,PN
4822,DU3-a-nu-zu-um,PN
4823,DU3-a-um,PN
4824,DU3-ma-am-u2,PN
4825,DU3-me,PN
4826,DU3-še3,PN
4827,DU3.DU3-bala-sig5-ta,PN
4828,DU6-MIR-še3,PN
4829,DU6.EZEM{ki},SN
4830,DU7-e-ga2-ra,PN
4831,DU8-a,PN
4832,DU8-a-še3,PN
4833,DU8.LIŠ-ta,PN
4834,DUB-ba,PN
4835,DUB-ba-bi,PN
4836,DUB-ba-ni,PN
4837,DUB-la2,PN
4838,DUB-mu,PN
4839,DUB-nu-zi-ri,PN
4840,DUB-sa-du3,PN
4841,DUB-si-ga,PN
4842,DUB-si-ki-SAR,PN
4843,DUB-ta,PN
4844,DUB.E2-gid2-da-bi-me-eš2,PN
4845,DUB.ŠEsar,PN
4846,DUG-me-eš2,PN
4847,DUG.E3-še3,PN
4848,DUL3-bi,PN
4849,DUL3-ša3-ga,PN
4850,DUMU-ka,PN
4851,DUMU-zi-NE,PN
4852,DUMU-šu,PN
4853,DUN-a,PN
4854,DUN-a-ta,PN
4855,DUN-ka,PN
4856,DUN-ki,PN
4857,DUR-ra,PN
4858,DUR2-ba-ba,PN
4859,DU{ki}-še3,SN
4860,DU×KASKAL-da-tug2-PAP,PN
4861,Da,PN
4862,Da'-da,PN
4863,Da-,PN
4864,Da-DU-mu,PN
4865,Da-DU-mu-ka,PN
4866,Da-DU-mu-me,PN
4867,Da-DU-mu-ta,PN
4868,Da-DU-mu-še3,PN
4869,Da-DU-ra,PN
4870,Da-GUL,PN
4871,Da-KA-da-a-RI-ta,PN
4872,Da-KU-a,PN
4873,Da-Lagaš{ki},SN
4874,Da-Lagaš{ki}-me,SN
4875,Da-Lagaš{ki}-ta,SN
4876,Da-MI-a,PN
4877,Da-NI-NI,PN
4878,Da-SAL-ma,PN
4879,Da-Umma{ki},SN
4880,Da-Umma{ki}-ka,SN
4881,Da-Umma{ki}-ta,SN
4882,Da-UŠ,PN
4883,Da-a,PN
4884,Da-a-a,PN
4885,Da-a-a-ki,PN
4886,Da-a-a-ni,PN
4887,Da-a-a-ni-ta,PN
4888,Da-a-a-ta,PN
4889,Da-a-a-ti,PN
4890,Da-a-a-ti-ta,PN
4891,Da-a-a-še3,PN
4892,Da-a-bu-um,PN
4893,Da-a-da,PN
4894,Da-a-da-a,PN
4895,Da-a-da-bi,PN
4896,Da-a-da-ga,PN
4897,Da-a-da-mu,PN
4898,Da-a-da-ni,PN
4899,Da-a-da-ni-ta,PN
4900,Da-a-da-num2,PN
4901,Da-a-da-ta,PN
4902,Da-a-ga,PN
4903,Da-a-ga-aš2-še3,PN
4904,Da-a-ga-me,PN
4905,Da-a-ga-mu,PN
4906,Da-a-ga-ni,PN
4907,Da-a-ga-ta,PN
4908,Da-a-ga-še3,PN
4909,Da-a-gi,PN
4910,Da-a-gi4,PN
4911,Da-a-gi4-ta,PN
4912,Da-a-gi4-še3,PN
4913,Da-a-gu,PN
4914,Da-a-gu-ni,PN
4915,Da-a-gu-nir,PN
4916,Da-a-mu,PN
4917,Da-a-mu-ta,PN
4918,Da-a-na,PN
4919,Da-a-ni,PN
4920,Da-a-num2,PN
4921,Da-a-ti,PN
4922,Da-a-ti-a,PN
4923,Da-a-ti-ta,PN
4924,Da-a-ti-še3,PN
4925,Da-a-zi-te,PN
4926,Da-a-ši,PN
4927,Da-ab-ru-um-ta,PN
4928,Da-ab2,PN
4929,Da-ad-da,PN
4930,Da-ad-da-a,PN
4931,Da-ad-da-mu,PN
4932,Da-ad-da-mu-še3,PN
4933,Da-ad-du,PN
4934,Da-ak,PN
4935,Da-ak-kam,PN
4936,Da-ak-la-ak-šum-ta,PN
4937,Da-ak-ma-keš2-še3,PN
4938,Da-ak-ne2,PN
4939,Da-ak-ni-ta,PN
4940,Da-al-tum{ki},SN
4941,Da-al-tum{ki}-me-eš2,SN
4942,Da-an-ba,PN
4943,Da-an-ga-da,PN
4944,Da-an-ga2-ka2,PN
4945,Da-an-i3-li2,PN
4946,Da-an-ni-lum,PN
4947,Da-an-num2,PN
4948,Da-an-si,PN
4949,Da-an-u2-BI,PN
4950,Da-an-zi-bu,PN
4951,Da-ar,PN
4952,Da-ar-me-en,PN
4953,Da-ar-na-ta-ta,PN
4954,Da-at-ti,PN
4955,Da-at-zi-at-a-ka,PN
4956,Da-ba-a,PN
4957,Da-ba-an,PN
4958,Da-ba-ku,PN
4959,Da-ba-na,PN
4960,Da-ba-ti,PN
4961,Da-ba-tum,PN
4962,Da-bara2,PN
4963,Da-bara2-ga,PN
4964,Da-bara2-ga-ta,PN
4965,Da-ba{ki},SN
4966,Da-bi,PN
4967,Da-bi-um,PN
4968,Da-bil2,PN
4969,Da-bu-du-uk,PN
4970,Da-bu-ma,PN
4971,Da-bu-ru-um{ki},SN
4972,Da-bu-ru-um{ki}-še3,SN
4973,Da-bu-um,PN
4974,Da-bu-uš,PN
4975,Da-bu-šu-ba-at,PN
4976,Da-bu-šu-ba-tu,PN
4977,Da-bu-šu-bad3,PN
4978,Da-da,PN
4979,Da-da-,PN
4980,Da-da--ga,PN
4981,Da-da-AN,PN
4982,Da-da-DUN,PN
4983,Da-da-a,PN
4984,Da-da-a-a,PN
4985,Da-da-a-bu-šu,PN
4986,Da-da-a-bu3-me,PN
4987,Da-da-a-ga-a,PN
4988,Da-da-a-me,PN
4989,Da-da-a-ni,PN
4990,Da-da-a-ta,PN
4991,Da-da-a-še3,PN
4992,Da-da-am3,PN
4993,Da-da-an-dul3,PN
4994,Da-da-an-ne2,PN
4995,Da-da-ba-ni,PN
4996,Da-da-bu-ni,PN
4997,Da-da-bu-uš,PN
4998,Da-da-da,PN
4999,Da-da-e,PN
5000,Da-da-ga,PN
5001,Da-da-ga-,PN
5002,Da-da-ga-aš,PN
5003,Da-da-ga-bi,PN
5004,Da-da-ga-da,PN
5005,Da-da-ga-ka,PN
5006,Da-da-ga-mu,PN
5007,Da-da-ga-ra,PN
5008,Da-da-ga-ta,PN
5009,Da-da-ga-še3,PN
5010,Da-da-gen7,PN
5011,Da-da-gi,PN
5012,Da-da-gu-la-giri3-i3-dab5,PN
5013,Da-da-gu-na,PN
5014,Da-da-gu-ta,PN
5015,Da-da-ha-ma-ti,PN
5016,Da-da-ha-ma-ti-am3,PN
5017,Da-da-ha-ma-ti-ka,PN
5018,Da-da-ha-ma-ti-ta,PN
5019,Da-da-ka,PN
5020,Da-da-ka-še3,PN
5021,Da-da-kal-la,PN
5022,Da-da-ke4,PN
5023,Da-da-ma-še3,PN
5024,Da-da-me,PN
5025,Da-da-mu,PN
5026,Da-da-mu-ta,PN
5027,Da-da-mu-še3,PN
5028,Da-da-na,PN
5029,Da-da-ni,PN
5030,Da-da-ni-ta,PN
5031,Da-da-ni-še3,PN
5032,Da-da-num2,PN
5033,Da-da-ra,PN
5034,Da-da-ta,PN
5035,Da-da-ta-bu-um,PN
5036,Da-da-ti,PN
5037,Da-da-ti-ti,PN
5038,Da-da-ša,PN
5039,Da-da-še3,PN
5040,Da-da-šeš,PN
5041,Da-di,PN
5042,Da-di-a,PN
5043,Da-di-a-ga2,PN
5044,Da-du,PN
5045,Da-du-a,PN
5046,Da-du-ke4,PN
5047,Da-du-mu,PN
5048,Da-du-mu-ta,PN
5049,Da-du-ni,PN
5050,Da-du-ta,PN
5051,Da-du-še3,PN
5052,Da-du2-um,PN
5053,"Da-dug-da-a-ri-a""",PN
5054,Da-ga,PN
5055,Da-ga-a,PN
5056,Da-ga-bi,PN
5057,Da-ga-ga,PN
5058,Da-ga-ga-ta,PN
5059,Da-ga-ke4,PN
5060,Da-ga-mu,PN
5061,Da-ga-mu-ta,PN
5062,Da-ga-ni,PN
5063,Da-ga-ni-du,PN
5064,Da-ga-ta,PN
5065,Da-ga-za-na-ar,PN
5066,Da-gan,PN
5067,Da-ge-na,PN
5068,Da-gi,PN
5069,"Da-gi""",PN
5070,Da-gi-gi4,PN
5071,Da-gi-mu,PN
5072,Da-gi-mu-ta,PN
5073,Da-gi-ta,PN
5074,Da-gi-šu,PN
5075,Da-gi4,PN
5076,Da-gi4-a,PN
5077,Da-gi4-mu,PN
5078,Da-gi7-la,PN
5079,Da-gu,PN
5080,Da-gu-du-sa6,PN
5081,Da-gu-gu,PN
5082,Da-gu-la-mu,PN
5083,Da-gu-ma-at,PN
5084,Da-gu-me,PN
5085,Da-gu-mu,PN
5086,Da-gu-na,PN
5087,Da-gu-na-,PN
5088,Da-gu-na-ka,PN
5089,Da-gu-na-ta,PN
5090,Da-gu-nir,PN
5091,Da-gu-sa6,PN
5092,Da-gu-sa6-mu,PN
5093,Da-gu-ta,PN
5094,Da-gu-u3,PN
5095,Da-gu-še3,PN
5096,Da-gur10-ra{ki}-ta,SN
5097,Da-ha-ab,PN
5098,Da-ha-še-en6,PN
5099,Da-hi,PN
5100,Da-hi-da-RI,PN
5101,Da-hi-da-hi,PN
5102,Da-hi-e,PN
5103,Da-hi-ip-pi-ša-al,PN
5104,Da-hi-iš-a-tal,PN
5105,Da-hi-ri-iš,PN
5106,Da-hi-si-in,PN
5107,Da-hi-ši-in,PN
5108,Da-hu-ni,PN
5109,Da-ia3-nu,PN
5110,Da-in,PN
5111,Da-ki,PN
5112,Da-ki-a,PN
5113,Da-ki-ki,PN
5114,Da-kin-i3-li2,PN
5115,Da-ku-ma,PN
5116,Da-ku-ma-at,PN
5117,Da-ku-na,PN
5118,Da-ku-um-ma-tum,PN
5119,Da-ku3,PN
5120,Da-la-a,PN
5121,Da-la-a-UN,PN
5122,Da-la-ma-ha-ar-šu,PN
5123,Da-la-me,PN
5124,Da-li-muhaldim,PN
5125,Da-lu,PN
5126,Da-lu5,PN
5127,Da-ma-an-zi,PN
5128,Da-ma-gi-ta,PN
5129,Da-ma-zah3-šu,PN
5130,Da-mar-še-šu-in,PN
5131,Da-me-eq-DINGIR,PN
5132,Da-mi-,PN
5133,Da-mi-Ma-ma-še3,PN
5134,Da-mi-iq-tum,PN
5135,Da-mi-iq-{d}Suen,PN
5136,Da-mu,PN
5137,Da-mu-ti-in,PN
5138,Da-mu-še3,PN
5139,Da-na-a,PN
5140,Da-na-a-da,PN
5141,Da-na-da,PN
5142,Da-na-pu2,PN
5143,Da-na-ti,PN
5144,Da-ne,PN
5145,Da-ne-a,PN
5146,Da-ni-a,PN
5147,Da-ni-li2,PN
5148,Da-ni-li2-ta,PN
5149,Da-ni-ta,PN
5150,Da-ni-ti-ni,PN
5151,Da-ni-um,PN
5152,Da-nu-u3,PN
5153,Da-num2,PN
5154,Da-num2-da-ha-ab,PN
5155,Da-num2-ma,PN
5156,Da-num2-ma-an-zi-ad,PN
5157,Da-num2-ma-an-zi-at,PN
5158,Da-num2-ma-zi-ad,PN
5159,Da-num2-ma-zi-at,PN
5160,Da-num2-ta,PN
5161,Da-ra,PN
5162,Da-ra-um,PN
5163,Da-ra-um-ka,PN
5164,Da-ra-um-ma,PN
5165,Da-ri-ba{ki},SN
5166,Da-ri-na-am,PN
5167,Da-ri-tum,PN
5168,Da-ri2,PN
5169,Da-ri2-a,PN
5170,Da-ri2-bu,PN
5171,Da-ri2-iš-ma-tum,PN
5172,Da-ri2-ša,PN
5173,Da-ri2-ša’,PN
5174,Da-ri2-še3,PN
5175,Da-ri2-šu,PN
5176,Da-sal-ib-ri,PN
5177,Da-sal-la,PN
5178,Da-si-hu-um-ta,PN
5179,Da-si-il{ki},SN
5180,Da-si-kam,PN
5181,Da-ti,PN
5182,Da-ti-a,PN
5183,Da-ti-e,PN
5184,Da-ti-ka,PN
5185,Da-ti-ka-ta,PN
5186,Da-ti-me,PN
5187,Da-ti-mu,PN
5188,Da-ti-ni,PN
5189,Da-ti-ti-in,PN
5190,Da-ti-ti-ni,PN
5191,Da-ti-še3,PN
5192,Da-tin-Eš4-tar2,PN
5193,Da-tin-Eš4-tar2-me,PN
5194,Da-tu,PN
5195,Da-tum,PN
5196,Da-tum-ta,PN
5197,Da-u2-we,PN
5198,Da-u4-na,PN
5199,Da-ur4,PN
5200,Da-ur4-ka-ke4,PN
5201,Da-ur4-ra,PN
5202,Da-ur4-ra-ka,PN
5203,Da-us2{ki},SN
5204,Da-uš,PN
5205,Da-zi,PN
5206,Da-zi-ge-na,PN
5207,Da-zi-gi4-na,PN
5208,Da-zi-gi4-na-ka,PN
5209,Da-zi-ki-na,PN
5210,Da-ša-za-an,PN
5211,Da-še,PN
5212,Da-še3-la2,PN
5213,Da-ši-bi2-we{ki},SN
5214,Da-ši-il{ki},SN
5215,Da-ši-{d}En-lil2,PN
5216,Da-šu,PN
5217,Da-šu-ug,PN
5218,Da:Lagaš{ki},SN
5219,DaA2-an-har-ra,PN
5220,DaA2-an-har-ri,PN
5221,Dab2-ru-um{ki},SN
5222,Dab6-ru-um{ki},SN
5223,Dab6-ru-um{ki}-ta,SN
5224,Dadag-ga,PN
5225,Dag-ku-de3,PN
5226,Dag2-gar-ni,PN
5227,Dah-dah{ki}-me,SN
5228,Dah-dah{ki}-ta,SN
5229,Dah-he-še-en,PN
5230,Dah-i3-li2,PN
5231,Dah-ša-tal,PN
5232,Dah-ša-tal-ta,PN
5233,Dal-ba-at,PN
5234,Dal-ba-at{ki},SN
5235,Dal-ha-at{ki},SN
5236,Dal-ha-ni,PN
5237,Dal-la-a-al,PN
5238,Dalla,PN
5239,Dalla-ta,PN
5240,Dam,PN
5241,Dam-an-ku,PN
5242,Dam-dam,PN
5243,Dam-gal-nun-na,PN
5244,Dam-ge-na,PN
5245,Dam-gir2-nun-ne2,PN
5246,Dam-gu-la,PN
5247,Dam-kal-la,PN
5248,Dam-ki-lu5-la,PN
5249,Dam-ki-na,PN
5250,Dam-ki-num2,PN
5251,Dam-mu-qi2-in,PN
5252,Dam-na-ma-ta,PN
5253,Dam-nig2-du10,PN
5254,Dam-qa-at,PN
5255,Dam-qa2-at,PN
5256,Dam-qa2-at-e,PN
5257,Dam-qu2-um,PN
5258,Dam-qum,PN
5259,Dam-sa6-še3,PN
5260,Dam-ur,PN
5261,Dam-ze2-ra-ra,PN
5262,Dan-al-su,PN
5263,Dan-al-su-kam,PN
5264,Dan-ha-la-ah,PN
5265,Dan-hi-lum,PN
5266,Dan-i3-gi,PN
5267,Dan-ki-i3-li2,PN
5268,Dan-na-hu-ti,PN
5269,Dan-na-li,PN
5270,Dan-na-ti,PN
5271,Dan-ne-ki,PN
5272,Dan-ne2-gi4,PN
5273,Dan-ni-a,PN
5274,Dan-ni-a-še3,PN
5275,Dan-ni-li2,PN
5276,Dan-nu-re,PN
5277,Dan-num2,PN
5278,Dan-num2-ma-an-gi-ad,PN
5279,Dan-num2-ma-zi-at,PN
5280,Dan-u2-e,PN
5281,Dan-u2-pi,PN
5282,Dan-u2-pi2,PN
5283,Dan-u2-we,PN
5284,Dan-{d}Amar-{d}Suen,PN
5285,Dan-{d}Ba-u2,PN
5286,Dan-{d}UTU,PN
5287,Dan-šu-gu,PN
5288,Dan{an}-hi-li,PN
5289,Dar-NE-ti,PN
5290,Dar-NE-ti{ki},SN
5291,Dar-NE-ti{ki}-ta,SN
5292,Dar-hi-ib-bi2-ig-ma-an,PN
5293,Dar-ra-um-še3,PN
5294,Dar-ra-um{ki},SN
5295,Dar-ra-um{ki}-ta,SN
5296,Dar-ru-um,PN
5297,Dar-ru-um-ta,PN
5298,Dar-zi-gi-in,PN
5299,De2-de2-ga,PN
5300,De3-na,PN
5301,De3-na-ta,PN
5302,Di-gi4-di-gi4-ke4,PN
5303,Di-in-i3-li2,PN
5304,Di-in-ni-še3,PN
5305,Di-ku5-an-zu,PN
5306,Di-ku5-i3-zu,PN
5307,Di-ku5-mu-ta,PN
5308,Di-ku5-mu-zu,PN
5309,Di-ne2,PN
5310,Di-ni,PN
5311,Di-ni-li2,PN
5312,Di-ni-mi,PN
5313,Di-ni-mu,PN
5314,Di-ni-ta,PN
5315,Di-ni-ša-lum,PN
5316,Di-ni2-li2,PN
5317,Di-nu-i3-li2,PN
5318,Di-ta-nu-sar,PN
5319,Di3-im-ti-be-li2-ba-ni,PN
5320,Di3-in-i3-li2,PN
5321,Di3-ma-at-Kal2-bu-um,PN
5322,Di3-ma-at-Kal2-bu-um{ki},SN
5323,Di3-ma-at-{d}En-lil2,PN
5324,Di3-ma-at-{d}En-lil2-la2-ka,PN
5325,Di3-ma-at-{d}En-lil2-la2{ki},SN
5326,Di3-ma-tum{ki},SN
5327,Di3-ni,PN
5328,Di3-ni-iq,PN
5329,Di3-ni-iq-tum-ma,PN
5330,Di3-ni-iq-tum-ma{ki},SN
5331,Di3-ni-iq-tum-ta,PN
5332,Di3-ni-iq-tum-še3,PN
5333,Di3-ni-iq-tum{ki},SN
5334,Di3-ni-iq-tum{ki}-ta,SN
5335,Di3-ni-iq-tum{ki}-še3,SN
5336,Di3-ni-li2,PN
5337,Di3-ni-lum,PN
5338,Di3-ni-qu2-un,PN
5339,Di3-ni:iq-tum,PN
5340,Di4-di4-la,PN
5341,Dilmun,PN
5342,Dilmun-e-gar-ra-ta,PN
5343,Dilmun-ta,PN
5344,Dilmun{ki}-na-ke4,SN
5345,Dilmun{ki}-ta,SN
5346,Dilmun{ki}-še3,SN
5347,Dim3-gi6,PN
5348,Dim3-gig2,PN
5349,Din-tir{ki},SN
5350,Dingir-KA-a,PN
5351,Dingir-KA-mu,PN
5352,Dingir-KA-ti-a,PN
5353,Dingir-a-a-mu,PN
5354,Dingir-a-mu,PN
5355,Dingir-a2-dah,PN
5356,Dingir-ab-ba-ni,PN
5357,Dingir-am3,PN
5358,Dingir-am3-ma,PN
5359,Dingir-am3-ma-ta,PN
5360,Dingir-ama,PN
5361,Dingir-an,PN
5362,Dingir-an-ta-su4,PN
5363,Dingir-an-zu,PN
5364,Dingir-an-zu-ta,PN
5365,Dingir-ba-an,PN
5366,Dingir-ba-e3,PN
5367,Dingir-ba-ni,PN
5368,Dingir-dag-ga-še3,PN
5369,Dingir-dagal,PN
5370,Dingir-du11-ga,PN
5371,Dingir-e2,PN
5372,Dingir-en-nu,PN
5373,Dingir-ga2,PN
5374,Dingir-ga2-ab-bi,PN
5375,Dingir-ga2-bi2-du11,PN
5376,Dingir-ga2-i3-sa6,PN
5377,Dingir-ga2-i3-sa6-še3,PN
